"codigo_mesa";"id_cliente";"num_pessoa_mesa";"data_hora_entrada";"data_hora_saida"
398;100;7;"2022-06-06 16:50:13";"2022-06-08 13:50:13"
399;6;2;"2022-11-14 16:02:06";"2022-11-18 13:02:06"
400;24;2;"2022-08-16 18:33:15";"2022-08-18 09:33:15"
401;54;17;"2023-04-01 02:31:06";"2023-04-03 11:31:06"
402;26;15;"2024-02-25 17:18:33";"2024-02-26 16:18:33"
403;54;19;"2023-12-24 06:27:20";"2023-12-25 22:27:20"
404;22;16;"2023-09-19 02:21:32";"2023-09-21 20:21:32"
405;92;20;"2022-10-13 22:23:37";"2022-10-14 14:23:37"
406;10;17;"2022-06-28 07:31:28";"2022-06-29 18:31:28"
407;51;7;"2022-11-12 02:10:31";"2022-11-14 09:10:31"
408;84;17;"2024-01-23 08:35:17";"2024-01-25 03:35:17"
409;54;8;"2023-04-25 05:34:31";"2023-04-26 16:34:31"
410;3;18;"2022-06-09 15:42:03";"2022-06-11 23:42:03"
411;56;6;"2023-02-10 03:16:34";"2023-02-12 18:16:34"
412;97;13;"2024-05-23 07:51:42";"2024-05-24 14:51:42"
413;72;11;"2024-04-03 16:49:37";"2024-04-07 09:49:37"
414;95;18;"2023-03-07 20:57:10";"2023-03-09 23:57:10"
415;56;11;"2022-07-13 09:10:24";"2022-07-14 21:10:24"
416;47;13;"2022-11-27 18:18:51";"2022-11-29 15:18:51"
417;97;1;"2023-06-01 19:43:17";"2023-06-05 15:43:17"
418;8;12;"2024-02-28 20:16:58";"2024-03-03 20:16:58"
419;23;1;"2022-10-24 07:29:50";"2022-10-26 22:29:50"
420;85;19;"2023-06-18 15:59:43";"2023-06-22 15:59:43"
421;2;9;"2024-02-17 23:46:08";"2024-02-21 12:46:08"
422;47;5;"2023-01-12 07:28:06";"2023-01-15 05:28:06"
423;79;14;"2023-12-16 23:28:02";"2023-12-21 02:28:02"
424;61;16;"2022-06-20 07:54:48";"2022-06-22 04:54:48"
425;35;7;"2022-09-23 07:43:05";"2022-09-24 02:43:05"
426;100;11;"2022-12-25 16:05:11";"2022-12-28 00:05:11"
427;23;15;"2023-12-25 05:26:26";"2023-12-26 15:26:26"
428;92;6;"2022-06-29 03:11:59";"2022-06-29 22:11:59"
429;74;3;"2023-12-31 07:41:31";"2024-01-01 07:41:31"
430;89;16;"2023-12-16 15:05:16";"2023-12-17 10:05:16"
431;89;10;"2023-08-24 16:26:44";"2023-08-28 16:26:44"
432;96;7;"2022-07-22 13:14:08";"2022-07-26 10:14:08"
433;81;9;"2023-05-21 11:06:22";"2023-05-23 22:06:22"
434;26;12;"2022-11-29 15:27:23";"2022-11-30 09:27:23"
435;74;6;"2022-08-04 05:28:13";"2022-08-05 04:28:13"
436;19;14;"2024-03-15 18:13:31";"2024-03-19 08:13:31"
437;17;14;"2024-04-12 05:49:34";"2024-04-14 02:49:34"
438;28;10;"2023-12-29 16:11:26";"2023-12-30 23:11:26"
439;33;1;"2022-06-13 15:45:57";"2022-06-16 01:45:57"
440;3;9;"2022-09-10 03:52:43";"2022-09-10 16:52:43"
441;24;17;"2022-09-09 05:33:09";"2022-09-11 09:33:09"
442;94;13;"2022-12-29 10:15:01";"2022-12-30 03:15:01"
443;22;10;"2023-01-17 03:04:15";"2023-01-17 23:04:15"
444;16;12;"2023-06-04 22:19:20";"2023-06-06 15:19:20"
445;58;12;"2022-12-31 07:28:27";"2023-01-02 19:28:27"
446;46;8;"2022-09-29 07:34:50";"2022-10-01 09:34:50"
447;6;2;"2022-07-30 14:49:38";"2022-07-31 01:49:38"
448;25;11;"2022-12-25 09:21:38";"2022-12-26 19:21:38"
449;13;18;"2023-04-04 05:13:25";"2023-04-06 04:13:25"
450;100;9;"2024-03-21 12:50:13";"2024-03-23 18:50:13"
451;88;6;"2023-04-21 07:01:04";"2023-04-24 10:01:04"
452;26;18;"2023-02-14 06:20:17";"2023-02-15 14:20:17"
453;53;7;"2022-06-05 20:54:10";"2022-06-08 23:54:10"
454;96;19;"2022-10-19 15:59:49";"2022-10-23 07:59:49"
455;80;14;"2023-09-05 08:04:11";"2023-09-08 01:04:11"
456;64;13;"2022-12-12 01:54:51";"2022-12-15 04:54:51"
457;96;6;"2023-02-22 18:34:36";"2023-02-26 04:34:36"
458;37;10;"2022-10-29 11:24:00";"2022-10-31 09:24:00"
459;51;14;"2023-04-14 20:02:06";"2023-04-16 02:02:06"
460;48;16;"2023-04-16 13:29:24";"2023-04-20 10:29:24"
461;7;5;"2023-05-15 20:26:59";"2023-05-18 20:26:59"
462;59;8;"2022-11-02 13:18:31";"2022-11-03 02:18:31"
463;75;1;"2022-10-13 14:11:27";"2022-10-14 04:11:27"
464;51;7;"2023-02-25 14:32:46";"2023-02-26 17:32:46"
465;3;12;"2022-08-06 06:18:09";"2022-08-07 09:18:09"
466;52;8;"2022-10-19 19:04:07";"2022-10-23 18:04:07"
467;59;20;"2022-10-01 07:13:38";"2022-10-02 16:13:38"
468;71;8;"2023-03-18 04:32:40";"2023-03-19 22:32:40"
469;14;11;"2023-03-12 03:39:42";"2023-03-15 15:39:42"
470;37;12;"2024-04-27 11:02:17";"2024-04-29 20:02:17"
471;5;13;"2024-04-15 12:39:57";"2024-04-19 16:39:57"
472;22;8;"2024-03-24 04:55:07";"2024-03-26 14:55:07"
473;24;17;"2023-12-24 21:05:08";"2023-12-26 23:05:08"
474;36;8;"2024-05-02 19:08:00";"2024-05-04 14:08:00"
475;80;9;"2022-11-29 23:23:27";"2022-12-03 12:23:27"
476;69;13;"2022-10-12 13:49:07";"2022-10-13 21:49:07"
477;82;13;"2022-10-11 00:10:38";"2022-10-15 04:10:38"
478;19;18;"2022-11-23 08:57:59";"2022-11-26 13:57:59"
479;58;6;"2023-01-25 00:37:02";"2023-01-27 12:37:02"
480;61;4;"2023-06-09 13:30:28";"2023-06-13 06:30:28"
481;32;8;"2024-05-09 05:09:46";"2024-05-10 03:09:46"
482;51;16;"2024-02-06 12:00:04";"2024-02-07 01:00:04"
483;79;5;"2022-11-09 22:31:04";"2022-11-10 23:31:04"
484;20;5;"2024-02-06 12:41:52";"2024-02-09 15:41:52"
485;85;6;"2022-05-31 10:01:20";"2022-06-04 00:01:20"
486;5;16;"2023-06-07 11:57:08";"2023-06-11 00:57:08"
487;76;4;"2022-11-06 12:45:42";"2022-11-07 18:45:42"
488;91;5;"2022-06-04 16:05:14";"2022-06-05 06:05:14"
489;20;14;"2023-07-14 03:45:52";"2023-07-17 14:45:52"
490;82;11;"2024-01-10 07:46:12";"2024-01-10 20:46:12"
491;8;5;"2024-03-27 08:03:51";"2024-03-28 08:03:51"
492;4;18;"2024-01-17 08:14:53";"2024-01-21 11:14:53"
493;80;6;"2024-01-18 11:28:19";"2024-01-21 21:28:19"
494;74;6;"2024-02-22 13:33:00";"2024-02-23 07:33:00"
495;73;8;"2024-04-22 22:17:15";"2024-04-23 09:17:15"
496;87;11;"2022-11-05 09:56:18";"2022-11-09 06:56:18"
497;69;13;"2023-02-03 17:27:59";"2023-02-05 18:27:59"
498;95;12;"2023-09-12 20:54:54";"2023-09-16 06:54:54"
499;31;19;"2023-04-07 06:54:38";"2023-04-10 17:54:38"
500;93;14;"2023-09-21 11:25:03";"2023-09-25 05:25:03"
501;51;18;"2023-08-14 03:15:09";"2023-08-15 15:15:09"
502;13;4;"2023-04-29 18:04:53";"2023-05-02 08:04:53"
503;55;10;"2023-10-12 08:12:09";"2023-10-15 18:12:09"
504;94;17;"2024-01-08 00:11:09";"2024-01-10 14:11:09"
505;81;1;"2022-12-08 23:00:35";"2022-12-12 13:00:35"
506;9;20;"2024-01-26 01:18:02";"2024-01-28 08:18:02"
507;86;11;"2024-01-02 00:26:43";"2024-01-03 02:26:43"
508;47;4;"2023-05-01 12:29:45";"2023-05-02 03:29:45"
509;77;19;"2022-10-16 08:13:13";"2022-10-18 23:13:13"
510;96;8;"2022-07-27 08:58:19";"2022-07-29 08:58:19"
511;70;4;"2023-05-03 04:45:59";"2023-05-05 22:45:59"
512;29;17;"2022-12-25 22:13:10";"2022-12-27 09:13:10"
513;81;5;"2023-09-08 04:27:59";"2023-09-11 16:27:59"
514;50;16;"2023-10-19 03:07:44";"2023-10-22 16:07:44"
515;1;14;"2024-03-21 06:23:54";"2024-03-24 07:23:54"
516;86;1;"2023-05-30 08:18:13";"2023-06-01 06:18:13"
517;72;13;"2023-04-03 22:08:40";"2023-04-06 23:08:40"
518;98;6;"2022-06-18 19:24:32";"2022-06-19 08:24:32"
519;13;8;"2024-02-01 10:21:15";"2024-02-01 21:21:15"
520;4;7;"2023-02-11 06:25:30";"2023-02-15 00:25:30"
521;84;13;"2024-04-24 21:03:43";"2024-04-26 13:03:43"
522;92;13;"2022-10-30 15:02:58";"2022-11-01 09:02:58"
523;56;8;"2023-07-20 16:24:37";"2023-07-21 19:24:37"
524;64;15;"2022-07-17 08:05:02";"2022-07-20 13:05:02"
525;21;4;"2023-02-12 14:15:40";"2023-02-15 13:15:40"
526;60;14;"2023-04-19 13:02:07";"2023-04-22 08:02:07"
527;7;12;"2022-09-20 20:28:49";"2022-09-21 14:28:49"
528;96;11;"2023-10-28 16:50:37";"2023-11-01 17:50:37"
529;56;16;"2024-05-13 12:58:30";"2024-05-16 13:58:30"
530;53;1;"2023-06-16 06:44:15";"2023-06-17 12:44:15"
531;18;10;"2023-11-06 05:19:08";"2023-11-07 00:19:08"
532;41;2;"2024-03-10 19:09:48";"2024-03-11 23:09:48"
533;5;15;"2024-03-26 13:22:59";"2024-03-27 13:22:59"
534;57;6;"2022-10-01 08:58:45";"2022-10-03 02:58:45"
535;9;13;"2022-10-23 08:04:46";"2022-10-24 02:04:46"
536;39;1;"2023-10-17 13:09:57";"2023-10-20 15:09:57"
537;83;3;"2022-12-07 14:54:25";"2022-12-10 06:54:25"
538;43;2;"2023-03-30 18:16:28";"2023-03-31 10:16:28"
539;73;12;"2023-08-06 23:30:29";"2023-08-07 11:30:29"
540;67;14;"2022-06-22 04:47:29";"2022-06-25 11:47:29"
541;82;16;"2023-01-07 18:42:39";"2023-01-10 12:42:39"
542;22;16;"2023-04-24 19:47:06";"2023-04-26 11:47:06"
543;42;13;"2023-10-28 08:37:41";"2023-10-30 22:37:41"
544;95;6;"2023-12-07 23:15:05";"2023-12-09 16:15:05"
545;74;16;"2022-12-26 07:51:29";"2022-12-29 08:51:29"
546;4;6;"2024-05-19 04:51:45";"2024-05-21 00:51:45"
547;48;5;"2024-05-17 14:12:41";"2024-05-21 05:12:41"
548;68;16;"2023-10-17 01:06:18";"2023-10-19 03:06:18"
549;82;6;"2023-03-26 04:10:38";"2023-03-27 19:10:38"
550;34;12;"2023-02-05 17:34:07";"2023-02-06 03:34:07"
551;34;2;"2022-06-01 03:08:19";"2022-06-01 20:08:19"
552;27;16;"2023-01-15 08:08:46";"2023-01-18 05:08:46"
553;32;19;"2023-11-22 04:10:14";"2023-11-24 13:10:14"
554;92;11;"2023-08-14 23:52:44";"2023-08-17 22:52:44"
555;86;8;"2024-03-19 18:05:18";"2024-03-21 11:05:18"
556;66;1;"2023-12-23 20:57:36";"2023-12-25 12:57:36"
557;70;9;"2023-02-28 11:44:20";"2023-03-03 07:44:20"
558;76;7;"2023-02-21 08:55:42";"2023-02-24 02:55:42"
559;64;6;"2022-10-20 17:31:26";"2022-10-22 13:31:26"
560;19;16;"2024-05-16 02:36:57";"2024-05-18 17:36:57"
561;57;20;"2023-08-14 23:35:22";"2023-08-16 18:35:22"
562;22;2;"2023-04-15 02:54:30";"2023-04-17 05:54:30"
563;50;8;"2023-09-16 15:51:44";"2023-09-17 15:51:44"
564;74;6;"2023-06-09 19:35:13";"2023-06-10 21:35:13"
565;22;9;"2023-03-17 13:23:53";"2023-03-19 19:23:53"
566;53;11;"2022-07-05 15:07:48";"2022-07-06 15:07:48"
567;2;3;"2023-02-06 12:05:39";"2023-02-08 22:05:39"
568;48;20;"2022-12-24 22:01:52";"2022-12-27 16:01:52"
569;53;2;"2023-04-16 11:02:09";"2023-04-20 02:02:09"
570;55;16;"2023-06-29 21:03:12";"2023-07-03 10:03:12"
571;53;17;"2022-12-20 13:41:00";"2022-12-21 07:41:00"
572;59;2;"2023-09-09 04:12:00";"2023-09-10 01:12:00"
573;24;6;"2022-07-26 16:26:14";"2022-07-27 07:26:14"
574;72;1;"2024-05-19 16:38:52";"2024-05-22 01:38:52"
575;44;11;"2023-06-27 10:01:16";"2023-06-29 15:01:16"
576;83;5;"2022-12-04 03:56:58";"2022-12-06 10:56:58"
577;69;9;"2023-08-07 07:04:17";"2023-08-07 19:04:17"
578;100;4;"2023-11-12 06:16:00";"2023-11-13 01:16:00"
579;37;12;"2022-06-26 14:01:28";"2022-06-28 14:01:28"
580;81;20;"2024-03-25 05:17:09";"2024-03-28 11:17:09"
581;90;12;"2023-06-29 23:49:22";"2023-07-02 00:49:22"
582;99;14;"2023-04-16 06:24:17";"2023-04-17 21:24:17"
583;68;9;"2024-05-01 06:23:39";"2024-05-03 07:23:39"
584;81;11;"2022-06-10 13:42:18";"2022-06-11 07:42:18"
585;35;20;"2023-06-20 11:21:30";"2023-06-24 03:21:30"
586;54;6;"2023-08-15 16:36:20";"2023-08-17 22:36:20"
587;9;9;"2023-03-29 04:47:06";"2023-04-01 11:47:06"
588;23;14;"2024-04-30 15:52:07";"2024-05-01 02:52:07"
589;22;20;"2024-02-24 22:54:56";"2024-02-27 14:54:56"
590;4;10;"2023-02-28 06:34:41";"2023-03-02 04:34:41"
591;20;9;"2022-09-07 13:25:00";"2022-09-09 07:25:00"
592;27;18;"2022-07-19 04:33:18";"2022-07-20 09:33:18"
593;12;9;"2023-10-29 19:30:02";"2023-11-01 10:30:02"
594;62;18;"2022-11-26 08:15:11";"2022-11-30 02:15:11"
595;51;14;"2023-05-08 13:54:03";"2023-05-12 00:54:03"
596;51;18;"2022-08-26 15:59:43";"2022-08-27 11:59:43"
597;89;18;"2024-05-05 13:59:33";"2024-05-09 11:59:33"
598;44;15;"2023-12-27 20:08:37";"2023-12-29 02:08:37"
599;9;12;"2023-09-16 23:09:21";"2023-09-17 10:09:21"
600;63;3;"2022-07-10 07:32:44";"2022-07-12 09:32:44"
601;17;20;"2024-04-29 08:00:30";"2024-04-30 13:00:30"
602;33;11;"2022-07-13 01:41:28";"2022-07-13 19:41:28"
603;62;7;"2023-09-13 16:59:25";"2023-09-16 02:59:25"
604;37;3;"2022-11-29 01:38:57";"2022-11-29 13:38:57"
605;72;16;"2023-10-19 23:11:09";"2023-10-20 17:11:09"
606;93;5;"2022-10-15 23:07:44";"2022-10-17 09:07:44"
607;1;9;"2022-08-17 13:43:38";"2022-08-20 01:43:38"
608;19;18;"2023-11-17 00:59:19";"2023-11-20 18:59:19"
609;12;7;"2023-06-10 04:14:18";"2023-06-11 13:14:18"
610;50;9;"2022-10-28 19:19:49";"2022-10-30 07:19:49"
611;8;1;"2024-03-30 18:55:38";"2024-03-31 10:55:38"
612;62;10;"2023-09-01 13:47:03";"2023-09-04 02:47:03"
613;17;9;"2024-01-05 08:29:49";"2024-01-06 03:29:49"
614;7;18;"2023-06-07 09:53:27";"2023-06-08 06:53:27"
615;10;7;"2023-10-24 05:35:25";"2023-10-27 00:35:25"
616;51;2;"2023-12-27 04:18:27";"2023-12-28 09:18:27"
617;53;11;"2024-04-03 17:41:17";"2024-04-06 14:41:17"
618;1;8;"2022-11-06 04:55:06";"2022-11-08 18:55:06"
619;95;1;"2023-10-23 14:13:14";"2023-10-24 08:13:14"
620;76;17;"2023-08-06 04:43:51";"2023-08-10 05:43:51"
621;86;15;"2023-12-18 02:22:45";"2023-12-18 18:22:45"
622;77;17;"2023-12-14 17:22:44";"2023-12-17 07:22:44"
623;42;5;"2022-12-01 11:43:27";"2022-12-04 01:43:27"
624;52;13;"2023-03-18 14:37:24";"2023-03-20 04:37:24"
625;62;13;"2022-10-17 23:03:51";"2022-10-19 09:03:51"
626;86;3;"2023-10-16 03:22:26";"2023-10-19 00:22:26"
627;57;16;"2023-05-04 05:07:41";"2023-05-06 08:07:41"
628;9;12;"2022-10-17 11:05:27";"2022-10-18 07:05:27"
629;68;19;"2022-10-02 03:11:29";"2022-10-03 16:11:29"
630;88;4;"2023-05-17 10:53:40";"2023-05-20 00:53:40"
631;40;16;"2024-02-29 06:28:50";"2024-03-01 22:28:50"
632;55;17;"2022-11-26 02:51:00";"2022-11-30 03:51:00"
633;13;16;"2023-01-16 05:44:10";"2023-01-19 04:44:10"
634;79;18;"2024-02-19 12:23:20";"2024-02-20 21:23:20"
635;99;11;"2023-09-17 03:29:46";"2023-09-19 08:29:46"
636;7;3;"2022-11-04 11:20:51";"2022-11-05 15:20:51"
637;20;1;"2022-09-12 13:38:16";"2022-09-13 02:38:16"
638;59;5;"2023-04-03 17:18:26";"2023-04-04 08:18:26"
639;33;1;"2022-09-18 13:20:11";"2022-09-19 16:20:11"
640;5;20;"2023-03-20 21:16:09";"2023-03-22 15:16:09"
641;63;7;"2022-07-17 13:47:42";"2022-07-20 06:47:42"
642;14;3;"2023-04-19 18:07:50";"2023-04-21 00:07:50"
643;99;5;"2023-03-13 05:41:01";"2023-03-13 20:41:01"
644;13;11;"2022-09-30 11:38:08";"2022-10-02 12:38:08"
645;1;18;"2023-11-03 17:02:06";"2023-11-06 17:02:06"
646;37;7;"2022-07-28 09:53:09";"2022-07-31 04:53:09"
647;61;7;"2024-05-05 06:39:52";"2024-05-07 00:39:52"
648;6;12;"2022-12-27 02:37:59";"2022-12-29 12:37:59"
649;20;19;"2024-01-14 12:28:45";"2024-01-15 10:28:45"
650;22;8;"2023-08-29 11:53:23";"2023-08-30 22:53:23"
651;97;20;"2022-08-02 19:31:51";"2022-08-06 05:31:51"
652;84;3;"2023-08-17 08:36:01";"2023-08-19 06:36:01"
653;16;20;"2023-08-01 06:01:42";"2023-08-02 09:01:42"
654;14;11;"2023-05-28 18:48:51";"2023-05-31 15:48:51"
655;96;4;"2024-05-02 14:18:19";"2024-05-03 08:18:19"
656;41;18;"2023-12-24 01:59:48";"2023-12-26 00:59:48"
657;82;16;"2023-11-26 23:59:10";"2023-11-30 11:59:10"
658;58;9;"2024-05-06 19:08:04";"2024-05-08 21:08:04"
659;59;9;"2023-01-19 07:44:35";"2023-01-21 08:44:35"
660;78;18;"2023-02-18 13:22:35";"2023-02-22 17:22:35"
661;10;19;"2022-11-16 08:30:16";"2022-11-19 15:30:16"
662;28;6;"2023-12-03 04:14:05";"2023-12-06 04:14:05"
663;29;20;"2022-05-29 05:06:29";"2022-05-31 07:06:29"
664;69;19;"2023-11-23 12:07:02";"2023-11-25 04:07:02"
665;84;1;"2022-09-25 15:23:10";"2022-09-28 09:23:10"
666;61;5;"2022-06-18 19:17:22";"2022-06-21 16:17:22"
667;25;6;"2023-12-23 08:38:33";"2023-12-25 16:38:33"
668;53;18;"2022-12-21 02:22:39";"2022-12-23 01:22:39"
669;80;15;"2022-11-18 15:48:01";"2022-11-22 12:48:01"
670;90;2;"2022-12-21 12:11:27";"2022-12-22 05:11:27"
671;44;11;"2023-12-12 04:24:59";"2023-12-15 18:24:59"
672;39;12;"2024-02-21 13:41:57";"2024-02-22 05:41:57"
673;64;2;"2024-01-23 09:38:08";"2024-01-24 17:38:08"
674;100;20;"2023-05-07 12:37:34";"2023-05-08 22:37:34"
675;53;14;"2022-11-10 15:12:21";"2022-11-12 04:12:21"
676;69;13;"2023-12-03 16:21:56";"2023-12-05 09:21:56"
677;97;19;"2023-06-01 13:26:38";"2023-06-03 21:26:38"
678;26;16;"2023-07-26 00:09:55";"2023-07-27 03:09:55"
679;38;16;"2024-04-17 22:49:31";"2024-04-21 14:49:31"
680;33;18;"2023-09-16 04:46:20";"2023-09-19 18:46:20"
681;52;5;"2023-10-07 01:40:01";"2023-10-10 23:40:01"
682;9;11;"2023-02-14 09:29:31";"2023-02-14 20:29:31"
683;61;19;"2023-02-01 18:06:30";"2023-02-03 06:06:30"
684;33;2;"2022-11-25 02:54:58";"2022-11-26 00:54:58"
685;80;7;"2022-06-12 05:36:04";"2022-06-15 23:36:04"
686;47;20;"2023-10-01 14:59:39";"2023-10-03 09:59:39"
687;6;14;"2023-07-28 06:11:04";"2023-08-01 07:11:04"
688;42;5;"2023-10-11 10:05:09";"2023-10-14 21:05:09"
689;69;17;"2023-11-04 02:28:28";"2023-11-07 01:28:28"
690;72;8;"2023-05-06 10:27:48";"2023-05-09 12:27:48"
691;9;12;"2022-09-29 17:41:06";"2022-09-30 23:41:06"
692;42;17;"2023-11-22 15:32:14";"2023-11-26 00:32:14"
693;45;15;"2022-11-04 16:49:18";"2022-11-08 09:49:18"
694;100;2;"2023-08-08 17:00:24";"2023-08-10 21:00:24"
695;19;9;"2024-03-13 02:12:08";"2024-03-17 02:12:08"
696;68;17;"2022-07-27 13:43:22";"2022-07-29 06:43:22"
697;29;14;"2023-12-20 16:30:26";"2023-12-23 23:30:26"
698;53;5;"2023-03-03 06:26:55";"2023-03-06 09:26:55"
699;67;12;"2023-07-21 20:16:52";"2023-07-22 22:16:52"
700;76;6;"2023-02-01 12:38:30";"2023-02-03 23:38:30"
701;58;14;"2022-06-10 08:28:40";"2022-06-11 04:28:40"
702;64;17;"2024-04-06 06:39:18";"2024-04-08 15:39:18"
703;93;3;"2023-10-08 10:33:23";"2023-10-09 06:33:23"
704;65;13;"2022-06-11 02:12:40";"2022-06-12 15:12:40"
705;53;10;"2023-03-02 13:21:05";"2023-03-04 19:21:05"
706;63;20;"2023-05-25 19:50:21";"2023-05-27 12:50:21"
707;23;13;"2023-11-05 20:44:27";"2023-11-07 15:44:27"
708;48;1;"2024-01-30 18:13:22";"2024-02-02 14:13:22"
709;9;2;"2023-07-16 05:18:35";"2023-07-19 19:18:35"
710;17;17;"2024-05-24 05:54:33";"2024-05-25 00:54:33"
711;45;17;"2023-11-01 09:45:30";"2023-11-02 16:45:30"
712;12;7;"2022-10-18 22:09:50";"2022-10-22 14:09:50"
713;34;6;"2023-09-13 18:43:28";"2023-09-15 09:43:28"
714;8;4;"2024-03-13 19:01:07";"2024-03-15 15:01:07"
715;64;4;"2024-01-27 08:40:35";"2024-01-28 12:40:35"
716;38;5;"2022-06-05 13:32:52";"2022-06-07 08:32:52"
717;74;5;"2024-01-16 15:35:09";"2024-01-20 05:35:09"
718;62;5;"2024-03-02 03:44:06";"2024-03-04 18:44:06"
719;68;18;"2022-12-25 19:54:54";"2022-12-27 09:54:54"
720;28;1;"2023-04-20 06:26:12";"2023-04-22 13:26:12"
721;23;5;"2023-09-08 13:40:19";"2023-09-11 10:40:19"
722;29;13;"2022-08-29 14:33:20";"2022-08-30 04:33:20"
723;23;8;"2023-04-12 21:27:49";"2023-04-16 14:27:49"
724;54;2;"2023-10-08 03:11:14";"2023-10-09 20:11:14"
725;14;2;"2023-04-27 21:48:39";"2023-05-01 07:48:39"
726;75;5;"2023-09-09 14:37:15";"2023-09-13 08:37:15"
727;13;8;"2022-12-18 21:18:55";"2022-12-21 21:18:55"
728;5;19;"2024-04-09 04:46:15";"2024-04-09 18:46:15"
729;53;19;"2023-08-08 04:02:22";"2023-08-09 23:02:22"
730;23;17;"2023-05-31 16:28:19";"2023-06-04 16:28:19"
731;59;7;"2022-08-22 02:15:28";"2022-08-23 09:15:28"
732;36;13;"2023-11-04 19:19:39";"2023-11-08 15:19:39"
733;42;8;"2024-02-04 16:44:01";"2024-02-05 17:44:01"
734;98;20;"2022-07-21 08:01:05";"2022-07-25 01:01:05"
735;59;18;"2023-08-03 19:17:05";"2023-08-05 02:17:05"
736;75;7;"2024-02-26 08:18:16";"2024-02-29 05:18:16"
737;69;14;"2022-06-26 22:42:47";"2022-06-27 17:42:47"
738;65;8;"2023-12-22 13:47:33";"2023-12-23 00:47:33"
739;53;12;"2022-10-31 18:16:57";"2022-11-03 14:16:57"
740;82;16;"2022-06-11 12:58:25";"2022-06-15 04:58:25"
741;74;12;"2024-03-27 22:25:55";"2024-03-28 21:25:55"
742;66;4;"2022-10-20 08:32:20";"2022-10-24 11:32:20"
743;46;19;"2024-05-20 05:47:58";"2024-05-23 20:47:58"
744;87;5;"2024-03-18 20:35:37";"2024-03-21 06:35:37"
745;66;9;"2023-06-13 16:52:53";"2023-06-16 03:52:53"
746;52;14;"2023-02-04 17:12:52";"2023-02-06 21:12:52"
747;86;2;"2023-06-09 23:45:49";"2023-06-10 19:45:49"
748;75;5;"2023-02-20 15:29:10";"2023-02-22 01:29:10"
749;40;17;"2022-11-30 05:01:00";"2022-12-01 09:01:00"
750;65;12;"2023-10-21 14:19:12";"2023-10-23 20:19:12"
751;47;16;"2023-02-17 23:36:25";"2023-02-21 23:36:25"
752;86;5;"2023-09-15 09:41:29";"2023-09-16 20:41:29"
753;64;9;"2023-01-29 16:24:38";"2023-01-31 16:24:38"
754;8;16;"2023-04-28 02:58:53";"2023-05-01 14:58:53"
755;77;4;"2023-10-11 13:24:08";"2023-10-12 05:24:08"
756;45;12;"2023-08-25 15:26:10";"2023-08-29 03:26:10"
757;18;16;"2023-03-05 23:19:08";"2023-03-08 17:19:08"
758;73;20;"2022-12-03 17:34:03";"2022-12-07 07:34:03"
759;94;20;"2023-11-01 13:19:14";"2023-11-03 22:19:14"
760;39;8;"2022-06-13 13:33:55";"2022-06-17 16:33:55"
761;37;17;"2024-01-20 12:37:03";"2024-01-23 09:37:03"
762;62;5;"2023-12-25 23:08:27";"2023-12-26 16:08:27"
763;96;11;"2023-09-20 06:37:13";"2023-09-24 00:37:13"
764;67;5;"2023-10-16 04:36:55";"2023-10-17 01:36:55"
765;92;4;"2023-12-02 15:46:26";"2023-12-04 03:46:26"
766;74;13;"2022-11-18 18:18:16";"2022-11-22 13:18:16"
767;58;3;"2023-03-20 13:04:45";"2023-03-23 07:04:45"
768;44;11;"2022-10-21 15:53:51";"2022-10-22 05:53:51"
769;84;9;"2022-07-09 18:04:30";"2022-07-11 05:04:30"
770;55;16;"2023-09-26 07:58:10";"2023-09-28 09:58:10"
771;7;10;"2024-03-28 00:59:14";"2024-03-29 03:59:14"
772;87;5;"2023-05-31 10:33:14";"2023-06-02 20:33:14"
773;89;3;"2023-01-01 04:53:12";"2023-01-03 08:53:12"
774;84;16;"2024-03-27 10:39:58";"2024-03-28 17:39:58"
775;81;10;"2022-10-03 20:22:39";"2022-10-06 02:22:39"
776;58;8;"2022-09-04 18:17:54";"2022-09-06 00:17:54"
777;83;19;"2022-08-18 17:26:57";"2022-08-20 08:26:57"
778;46;17;"2024-02-22 18:30:58";"2024-02-25 19:30:58"
779;87;19;"2024-02-25 00:26:28";"2024-02-27 02:26:28"
780;23;15;"2022-12-17 08:36:44";"2022-12-18 18:36:44"
781;61;7;"2024-05-05 22:09:49";"2024-05-09 17:09:49"
782;51;14;"2024-04-09 18:57:06";"2024-04-11 23:57:06"
783;83;11;"2023-04-11 07:06:24";"2023-04-15 10:06:24"
784;51;10;"2023-10-23 03:24:52";"2023-10-27 01:24:52"
785;17;20;"2024-05-04 23:00:00";"2024-05-06 03:00:00"
786;6;11;"2023-11-18 21:25:44";"2023-11-22 23:25:44"
787;40;17;"2022-08-15 10:21:48";"2022-08-16 02:21:48"
788;72;1;"2023-02-28 18:16:15";"2023-03-04 00:16:15"
789;70;11;"2022-06-27 05:25:04";"2022-06-30 10:25:04"
790;61;10;"2023-05-13 05:27:02";"2023-05-15 17:27:02"
791;78;19;"2024-03-25 16:47:14";"2024-03-26 02:47:14"
792;68;2;"2023-12-12 22:37:09";"2023-12-14 12:37:09"
793;64;10;"2022-08-10 06:53:16";"2022-08-10 23:53:16"
794;6;2;"2023-03-21 09:22:39";"2023-03-25 04:22:39"
795;43;11;"2023-12-01 05:13:58";"2023-12-04 16:13:58"
